2019-12-20 15:17:19,"b'@SenRickScott @HSBC Still remember Cathay Pacific.? A Hong Kong brand was every Hkers proud of. Just like Cathay,\xe2\x80\xa6 https://t.co/RoXTAYWtis'"
2019-12-20 15:16:57,"b'@SenRickScott @HSBC Shame on #HSBC, as they help suppressing the #freedom and rights of #HongKongers. We should boy\xe2\x80\xa6 https://t.co/mz4JT6SM8n'"
2019-12-20 15:16:39,b'Who\xe2\x80\x99s Best to Beat Trump? 7 Answers When 7 Democrats Debate\n\nhttps://t.co/6KN2XtZtLb\n\n#Honda #Jaguar #Airbus #HSBC\xe2\x80\xa6 https://t.co/QzjOqYsoJk'
2019-12-20 15:10:38,"b""#SparkAlliance is an NGO providing legal and basic financial supports for #HKProtesters. And what 'direct instructi\xe2\x80\xa6 https://t.co/5ohzjGyiSx"""
2019-12-20 15:09:02,b'@hiro_hamakawa @joshuawongcf A pic explains anything.\n#HSBC bows to #CCP .\n#HKprotests'
2019-12-20 15:07:33,b'Who\xe2\x80\x99s Best to Beat Trump? 7 Answers When 7 Democrats Debate\n\nhttps://t.co/YEuV2N60yH #Jaguar #Airbus #HSBC\xe2\x80\xa6 https://t.co/zfLuvPJ6zM'
2019-12-20 15:06:30,b'Who\xe2\x80\x99s Best to Beat Trump? 7 Answers When 7 Democrats Debate\n\nhttps://t.co/HUAMPzqz1A #Jaguar #Airbus #HSBC\xe2\x80\xa6 https://t.co/pPvgmBVg1K'
2019-12-20 15:02:46,b'@SolomonYue @HSBC_HK I think #HSBC is not sorry for what they have done at all!!!'
2019-12-20 15:00:14,b'#HSBC and First Direct are down leaving customers unable to access online banking https://t.co/SzDRJJ3L8N'
2019-12-20 14:58:57,b'#HSBC cooperated with #China to give oppression on #HongKongProtesters by freezing a bank account that offers legal\xe2\x80\xa6 https://t.co/2bdcW0vHfa'
2019-12-20 14:58:37,"b'@SenRickScott @HSBC 4 banks include #HSBC ,#HangSeng , #EastAsia , #StandardChartered'"
2019-12-20 14:56:51,"b'Monney laundering is a severe term in Hong Kong ,especially it comes from Hong Kong government.\nIt seems that they\xe2\x80\xa6 https://t.co/hIDuldA8Rn'"
2019-12-20 14:55:00,b'@SenRickScott @TeresaW17993222 @HSBC #HSBC should be on the sanction list'
2019-12-20 14:54:18,b'@SenRickScott @Moira_Ooops @HSBC Indeed Sen. Scott!\n\nObviously #HSBC has chose another side which is against human\xe2\x80\xa6 https://t.co/flnmgJTz4A'
2019-12-20 14:53:47,"b'@SenRickScott @HSBC Sir, this way.\xef\xbc\x81\xef\xbc\x81Four banks including #HSBC have posted anti- violence ad on newspaper, which is\xe2\x80\xa6 https://t.co/rxCOABs7E1'"
2019-12-20 14:52:45,"b""'Tis the season to be wobbly: #HSBC online and mobile banking services suffer not one but two major #outages in 12\xe2\x80\xa6 https://t.co/yOQUxr2fSE"""
2019-12-20 14:52:19,b'@CNN Free flow of capital? What\xe2\x80\x99s a joke? #HK gov\xe2\x80\x99t is telling you that T&amp;C applied. #HK is no longer an independen\xe2\x80\xa6 https://t.co/00t4fH1nkN'
2019-12-20 14:48:27,b'Time for HongKongerd to stock check \n\n#HSBC #PingAn #CCP #SparkAlliance #appledaily https://t.co/thQaWr9PZn'
2019-12-20 14:45:47,"b""@SenRickScott @HSBC It's a shame that #HSBC, the bank with the longest history in HK, kowtowed to authoritarian\xe2\x80\xa6 https://t.co/O6by3Py2c9"""
